3.321928094887362182e+00 -1.712281192335415270e+01 -1.337881982689841465e+01
3.906890595608518701e+00 -2.005970693977654662e+01 -1.623239117206784954e+01
4.321928094887362626e+00 -2.213923974945404538e+01 -1.816745492027777331e+01
4.643856189774724363e+00 -2.374971435078921544e+01 -1.961378856606777887e+01
4.906890595608518701e+00 -2.506382070733051393e+01 -2.076307054221808457e+01
5.129283016944966356e+00 -2.617341168073915014e+01 -2.171529741904574706e+01
