3.321928094887362182e+00 -5.001100905170638988e+00 -2.065313568320161774e+00
3.906890595608518701e+00 -6.113124922136972117e+00 -3.199288628722987582e+00
4.321928094887362626e+00 -6.919645676993708250e+00 -4.026326250456994771e+00
4.643856189774724363e+00 -7.550904014497349159e+00 -4.672958341396928006e+00
4.906890595608518701e+00 -8.069166478822710431e+00 -5.202736925860844686e+00
5.129283016944966356e+00 -8.508645094546110954e+00 -5.651060901451868901e+00
