3.321928094887362182e+00 -9.310509269386596287e+00 -5.891945005467693619e+00
3.906890595608518701e+00 -1.108191756714749410e+01 -7.564932403212102585e+00
4.321928094887362626e+00 -1.231075375976602260e+01 -8.687942779912658509e+00
4.643856189774724363e+00 -1.324244368909607061e+01 -9.514716538342002039e+00
4.906890595608518701e+00 -1.398600959575146341e+01 -1.016005892287990164e+01
5.129283016944966356e+00 -1.459977545546402666e+01 -1.068539905017980374e+01
