3.321928094887362182e+00 -5.046096963567853422e+00 -2.767608287075835172e+00
3.906890595608518701e+00 -6.202937175610000686e+00 -3.947576590609080949e+00
4.321928094887362626e+00 -7.030537456499840410e+00 -4.785682350166509558e+00
4.643856189774724363e+00 -7.674142973972743142e+00 -5.435026810289453891e+00
4.906890595608518701e+00 -8.200545118895592012e+00 -5.964931411688446872e+00
5.129283016944966356e+00 -8.645809433352363627e+00 -6.412508802465247904e+00
