3.321928094887362182e+00 -1.303742787769664879e+01 -9.638527160701896079e+00
3.906890595608518701e+00 -1.537875729488464493e+01 -1.188225867539461511e+01
4.321928094887362626e+00 -1.703954401302571853e+01 -1.340776538316629463e+01
4.643856189774724363e+00 -1.832758981166986345e+01 -1.454763639794147778e+01
4.906890595608518701e+00 -1.937992545683370338e+01 -1.545060871002660363e+01
5.129283016944966356e+00 -2.026962339160813187e+01 -1.619540691870939852e+01
