3.321928094887362182e+00 -1.712591932948001983e+01 -1.338910959507342646e+01
3.906890595608518701e+00 -2.006025715474041604e+01 -1.621499506254751566e+01
4.321928094887362626e+00 -2.213896517752379367e+01 -1.814141123304555947e+01
4.643856189774724363e+00 -2.374898825995294871e+01 -1.958562560310983969e+01
4.906890595608518701e+00 -2.506277050264025519e+01 -2.073533061126001797e+01
5.129283016944966356e+00 -2.617203642209223347e+01 -2.168886557674569104e+01
